magnitude,depth_km,latitude,longitude,energy_release_joules,shaking_intensity,impact_level,tsunami_risk,damage_level
3.836963163912251,305.34203005642627,-84.86639552904332,119.54235483149426,35928968237.688324,2.19580786098673,Minor,Low,None
4.752867891211309,667.2309599615023,73.67474635308889,-149.85931208079242,849770864812.5192,1.839999259221338,Light,Low,Minor
5.19817105976215,503.7523952025065,-88.51983634999952,98.32992223869991,3956002793904.187,2.316018397750428,Light,Low,Minor
5.736419905302215,651.1854768009224,42.494785980675374,-144.02271363529695,25388079988915.664,2.247960010039913,Light,Low,Moderate
7.711055768358081,369.7839933172438,-62.61338035448702,137.22812528195124,2.325860443188495e+16,4.009957687325208,Strong,Low,Extreme
4.198042692950159,181.97408808040458,74.20133195992801,-70.48637347139866,125044340228.88048,3.1120178192928356,Light,Low,None
6.085406630481669,37.92585376894067,70.70326912617944,55.58161133900691,84744192486045.42,9.881478277056283,Strong,Low,Moderate
6.554487413172255,508.5333111872115,27.702206346466326,-4.499179696699258,428283279709749.06,2.9065582471933986,Moderate,Low,Severe
3.278702476319986,85.79079560586835,31.00214696410893,-48.13086770555796,5224608040.843932,3.539823931088495,Minor,Low,None
6.645269111408631,212.63981466210507,-89.03895444545606,52.35905994605872,586008164889116.9,4.557118067512356,Moderate,Low,Severe
4.023144742123749,373.19716461084425,87.27688190044836,161.10827299844567,68346631214.88948,2.082555047845765,Light,Low,None
3.390309557911677,395.52719485804363,68.0098686436466,-165.14289094513612,7681823719.521828,1.7047126323638802,Minor,Low,None
8.69331322352,420.8076546940081,71.11912063141656,150.78702811791754,6.917829201983611e+17,4.237829814893005,Strong,Low,Extreme
8.793792198447356,117.21247591444074,28.66401666915695,39.26939580756488,9.787872369624204e+17,8.12249175045623,Strong,Low,Extreme
7.850384088698767,266.4364459703325,-27.938352842183427,110.63314827685883,3.763363193041938e+16,4.809435332976044,Strong,Low,Extreme
4.827682615040224,432.4187647547597,70.85675683628654,-41.80501676366006,1100332454043.1516,2.321594919743996,Light,Low,Minor
3.586032684038303,678.9033863790155,-37.52695293278538,-10.136529058459047,15102506317.049143,1.376290956100517,Minor,Low,None
7.105398159072942,509.6141652520824,11.288077801596515,132.78627064841902,2871423422255535.0,3.1475140220695335,Strong,Low,Severe
5.640914962437607,645.9000262086765,-72.04842497810117,-30.6547308684637,18254605155358.61,2.2195600618797586,Light,Low,Moderate
3.732229409068673,533.7862287616098,75.95201342389504,12.477444029670608,25023272975.661278,1.6154169970143508,Minor,Low,None
5.971061460667621,414.6101612557879,-64.6613176011816,-172.72982768964016,57094226157658.13,2.932456446882075,Light,Low,Moderate
3.2063311266913104,135.22433502630483,-49.51857496852669,-122.90471789830477,4069084325.5634036,2.75728046495023,Minor,Low,None
8.455922412472692,467.0132706728666,10.4641484630787,51.00714287092791,3.047078330783892e+17,3.912878643274482,Strong,Low,Extreme
4.5526798896001015,436.742316605975,47.53674003833669,78.11168438299575,425617850824.8673,2.1784845204908003,Light,Low,Minor
6.975133706123891,422.12595014962926,21.483235068533816,29.73633724241978,1831051499082583.2,3.394935373584916,Moderate,Low,Severe
4.8702664565364655,343.36032172378026,-48.21589569597189,-128.40838694078016,1274675635911.2861,2.6283165449036416,Light,Low,Minor
6.120408127066865,370.53096618850367,-89.83025234505175,-19.65404571197945,95633971282410.42,3.1795680822458046,Moderate,Low,Moderate
6.280261676059678,234.77532645555473,46.28710445533906,-52.165884109251664,166108751527763.9,4.098750786939166,Moderate,Low,Moderate
4.109126733153162,363.9995721569699,87.33731866399688,-1.5619161473682084,91979299923.19296,2.153768889029311,Light,Low,None
8.817507766587351,139.0915780692563,55.78436165509626,133.31845243947396,1.0623353908268187e+18,7.476450006925206,Strong,Low,Extreme
7.650796940166687,563.8169037549034,-7.1628087318092355,99.31011791711467,1.8888410395479316e+16,3.2220897204409567,Strong,Low,Extreme
8.636993649385134,130.85809133439676,72.67810705183919,-149.76377949990277,5.6949573253105517e+17,7.550266994315558,Strong,Low,Extreme
8.368964102565894,60.391436632737026,-16.22741883869699,140.51131119884315,2.2565561982535037e+17,10.7692144313641,Major,Medium,Extreme
6.587399872866511,305.935972423653,4.488135163824154,-10.163825586063496,479843713362791.3,3.7661598969825154,Moderate,Low,Severe
8.531245410138702,461.1569002147372,-4.116641868777009,87.79037215895943,3.9524657496016544e+17,3.972721121979929,Strong,Low,Extreme
3.5309550123115168,306.9640606285454,-9.427702920205505,-129.58587674483323,12486264154.826109,2.015340435788931,Minor,Low,None
4.175897174514871,194.4511382339647,49.534338472903045,61.45902925453731,115836589333.52542,2.9946395184778707,Light,Low,None
3.2713637334632284,391.16165753941806,4.8184033085085645,-94.92263366059515,5093843527.551993,1.6540578542424949,Minor,Low,None
4.951981984579586,243.55463245312777,-32.99091803546111,-22.18287702926466,1690335750511.9534,3.1730788102158503,Light,Low,Minor
5.332063738136892,653.0745153985165,-43.5315298214739,-173.9293667704424,6281966371404.359,2.0864787397054427,Light,Low,Minor
4.628094190643376,645.9289525828968,-83.20548294586199,-125.42017034502862,552257071963.533,1.820999444794772,Light,Low,Minor
7.972425054911576,352.1579021604947,14.975129138948276,-146.85102247549688,5.73637563338034e+16,4.248364061186783,Strong,Low,Extreme
5.1405199601615355,230.19091181876271,-48.606945227813846,-93.69209774222696,3241753140464.5327,3.388152606125963,Light,Low,Minor
4.685607058124285,516.2555573556907,-63.33589403705105,-143.993487591244,673613197296.362,2.062212881557937,Light,Low,Minor
6.256176498949491,26.66234749466358,27.689393488981977,69.08760958304228,152849755522305.62,12.116014944527446,Strong,Low,Moderate
3.845545349848576,332.8635352245122,32.61766640787879,-169.54563520468102,37009909640.85405,2.1077778027878606,Minor,Low,None
7.813181884524238,236.09005259496314,45.387880606379866,42.38658022499928,3.3095795683685316e+16,5.084978136829067,Strong,Low,Extreme
3.447303862078625,644.4545836866857,0.6438413409464658,-129.34518090279326,9353104639.490993,1.3579488368683652,Minor,Low,None
8.921321619603104,9.390116063605097,70.92982893669958,160.2581245840429,1.520486012982885e+18,29.11345287617417,Severe,High,Extreme
7.633468615779945,387.417598127126,78.541695611681,155.91386631954754,1.7791105034945474e+16,3.878218308099026,Strong,Low,Extreme
4.192294089205035,518.7238431655716,55.326769162648105,-98.81888309245346,122586073283.7868,1.840702640730827,Light,Low,None
3.0331327027416144,340.0275732793048,24.406826761473695,41.19166736029061,2237170346.262842,1.6448804677687578,Minor,Low,None
7.892768570729005,60.69671808374244,-35.33022835358604,-169.91808498991497,4.356651852358569e+16,10.130870506372439,Major,Medium,Extreme
7.241144063085702,680.7505116295036,86.9300858916398,155.4438754984227,4588979257185203.0,2.7753208582544597,Strong,Low,Severe
7.374043008245923,363.08929153189246,-40.6554899054511,8.275430949015487,7262138250149593.0,3.8698928994868216,Strong,Low,Severe
7.627622080115675,430.31618477898894,-53.52175404172241,-164.43966548959958,1.7435448370031002e+16,3.677014367745777,Strong,Low,Extreme
3.444267910404542,166.39023811254762,-10.412259518415098,-56.700002517070544,9255542206.752247,2.6701336738542834,Minor,Low,None
5.150794371265635,338.9651614896559,-79.76869727177008,-152.3341937299557,3358857327300.069,2.7976712530919308,Light,Low,Minor
3.6952143571507783,300.975494878867,86.12900364092235,-38.54000182559045,22020214022.666462,2.1299728516506,Minor,Low,None
8.178620555253561,53.352193559386635,15.918040154956472,61.17348317807631,1.169313147660679e+17,11.197057789957817,Major,Medium,Extreme
6.7397887609653475,75.20608712967959,10.25137649955154,-10.83963310508176,812237696361748.9,7.771767294510374,Moderate,Medium,Severe
4.985388149115895,586.3932912135234,28.043330381949573,-41.8600171009964,1897065052859.4497,2.0587541161509963,Light,Low,Minor
3.3813501017161416,168.63414659240658,-0.5357434001028025,-137.10346360543267,7447751070.09154,2.6038585002276493,Minor,Low,None
4.865893930293973,137.27583177754275,-84.22856692298251,-91.82194355028372,1255569899152.4434,4.153035043833085,Light,Low,Minor
4.951099932160482,353.93310442384734,20.21603199127142,-143.9484164141936,1685193976928.986,2.6317285957924783,Light,Low,Minor
7.377637070028385,538.3542448223966,38.9112978521575,110.69954339639787,7352848284896263.0,3.1796785429890506,Strong,Low,Severe
6.8253448281312785,44.300616486712556,-14.985169087670428,-131.31366192549987,1091483669264539.4,10.254623330167181,Strong,Medium,Severe
8.32327645545796,404.1887358271408,46.313202972814736,34.334411957601674,1.927146289612855e+17,4.140017879999624,Strong,Low,Extreme
5.8332895509716955,84.32809954556078,-49.13976611908429,-56.61345110801548,35475973879268.42,6.352247015218641,Light,Low,Moderate
3.71756547562981,26.4862745271073,-50.170213608086875,-98.64778152413395,23787467801.845028,7.223508500590528,Minor,Low,None
7.2794687233379705,37.86802256138996,-60.94494221623669,50.20863821715736,5238453401452490.0,11.829417800373426,Major,Medium,Severe
7.564710291701385,584.0807116377005,-23.04094323795087,-15.479168624301366,1.4030250901880154e+16,3.130083102617239,Strong,Low,Extreme
6.367663185416977,83.46276605601503,62.46216637003505,-35.94763177755871,224643976506353.9,6.970014742768211,Moderate,Low,Moderate
7.6258030797273655,32.56080372419207,59.02417118683158,33.42672176119976,1.7326251717859302e+16,13.364048040481633,Major,High,Extreme
5.9627735781863445,307.0920211128957,-21.09164256656932,-3.1436537435997423,55483055148138.086,3.4026247137451753,Light,Low,Moderate
6.136396976291964,590.9514368874753,16.041372476442575,-70.74568492143813,101063762941584.08,2.524280141893967,Moderate,Low,Moderate
5.565246110151298,184.42345516602205,39.74693696548482,21.262063595490588,14056240045839.54,4.098040986143553,Light,Low,Moderate
3.1525147604645714,295.77711965061553,-46.58278056695586,61.019487558250034,3378875117.9379354,1.8330522354823777,Minor,Low,None
3.6473485619598267,28.905850262062106,-59.734604538945526,-170.39046290873245,18664778609.054913,6.783977435256364,Minor,Low,None
3.1885751141204057,314.90588138027823,84.97727877821598,-12.286177593236857,3827037089.4721313,1.796827005848447,Minor,Low,None
6.818462467582682,404.75154336535644,21.160316377731334,-159.23401754992423,1065844138967278.8,3.3891609790546084,Moderate,Low,Severe
4.88613588645796,400.06403057274923,86.65482993005949,-112.89405093548001,1346492161945.8276,2.4428724279021257,Light,Low,Minor
6.051424146988216,233.36625782988125,-29.203922316198764,21.783144268070316,75359189773853.39,3.961307560572675,Moderate,Low,Moderate
8.445398843556557,221.55769328353173,36.54570599534367,131.82800949560908,2.938314412392362e+17,5.673835587951141,Strong,Low,Extreme
4.495753374893249,75.52990963668192,-49.93134542257721,137.81004450785457,349647206127.74396,5.173006170116859,Light,Low,None
5.462297538213779,257.3920261317416,-42.98396917069567,-154.82015635009273,9850228549665.62,3.404691831136023,Light,Low,Minor
7.533306831258292,70.54677354220229,2.142381828532322,-29.122168936785613,1.2588101814256734e+16,8.969063082096776,Major,Medium,Extreme
4.372788992949735,536.850565353724,-32.46873740854718,29.88233388163846,228656467292.70032,1.8872603412052322,Light,Low,None
3.461879458972758,676.4257341259819,-59.8281185086948,-127.05483436187637,9836015137.915735,1.3310730211911905,Minor,Low,None
4.738508717482608,679.0820452100281,-42.68147364192132,95.5555980281178,808654627679.368,1.818362891818158,Light,Low,Minor
3.9673277235240265,605.6846984634003,-83.56528899614436,87.92469303740597,56362673511.68492,1.6120361477523584,Minor,Low,None
8.578185914055439,420.95371238839374,36.796251865947596,145.20276493444607,4.6481364760049414e+17,4.180981852107446,Strong,Low,Extreme
7.848722277386502,490.90512237347207,-1.4190017245449127,-176.94503564996052,3.7418245157483576e+16,3.5424210524133097,Strong,Low,Extreme
6.800422539062541,200.35885607360945,-73.03624804718538,-101.99367216395905,1001460463659740.5,4.804316678425767,Moderate,Low,Severe
8.228763541126305,441.9085237006618,-59.09508123687158,117.78721712831583,1.3904177767935698e+17,3.9144287593375044,Strong,Low,Extreme
7.822032461394687,319.49903505847436,-71.54378313972407,61.40881829769674,3.412311675259472e+16,4.3760758252950085,Strong,Low,Extreme
4.119420353316215,337.93012050407583,20.266705489657767,141.9803473314567,95308257602.23021,2.2409009403021836,Light,Low,None
8.355353990939866,530.6858157022355,-73.04213454975113,-159.41532436910404,2.152935338694972e+17,3.626987964261266,Strong,Low,Extreme
6.2360534514939046,198.0609305624789,45.77081994633889,34.90702765791943,142587080632920.56,4.431088473065555,Moderate,Low,Moderate
7.844640930984375,223.3096885744694,-86.30803452232959,24.856766961722712,3.6894480238476264e+16,5.249516277154854,Strong,Low,Extreme
8.376547799540958,647.324611998917,-45.11235816073942,-167.15721011020835,2.3164434330595485e+17,3.2923349418561143,Strong,Low,Extreme
4.908020849831184,40.3007821008296,70.32000166054328,4.86794768849407,1452216191926.7458,7.731249017671217,Light,Low,Minor
3.6603115471660606,340.4583745909249,39.3356372620043,39.427312071572715,19519438510.744663,1.983745895611698,Minor,Low,None
4.36761097525165,639.0477594850953,-76.86570007337622,-111.1344572872414,224603470666.87582,1.727735633398978,Light,Low,None
5.562646731757538,427.6437424648917,57.80269880733235,-81.60135007512135,13930608835886.992,2.6899265357453537,Light,Low,Moderate
7.9080885955349585,382.93854487428035,-1.2536781227631337,50.52504466718534,4.5933854807404456e+16,4.04116873908878,Strong,Low,Extreme
8.164383499538062,175.5711812813193,62.42094489038925,-11.41165886401501,1.1132052588665098e+17,6.161646527737795,Strong,Low,Extreme
3.041712783187144,240.94956685604933,18.133159401070813,128.88491672459764,2304460003.1012774,1.9595444887986437,Minor,Low,None
6.064483815465394,596.5818426474804,32.729945765914565,-56.74256423669219,78836207370804.72,2.4828976976601127,Moderate,Low,Moderate
5.504466018892674,391.8934741061522,88.83028087122747,-84.00252298024758,11394598535436.004,2.780553010627387,Light,Low,Moderate
4.332646862824381,360.80479343598915,-48.179601733676726,174.5517385241434,199053718149.1799,2.2809572380978542,Light,Low,None
3.7191922040020966,70.60621976448022,22.31020345704991,148.00887724683002,23921494346.176903,4.426160343496595,Minor,Low,None
5.025691028421768,12.203681362131062,-7.142149789668295,-169.56261180036725,2180401853976.8135,14.386341175591319,Moderate,Low,Minor
8.657458223475114,674.6159468922473,-82.89864847391554,97.46230151036372,6.112056148128712e+17,3.3332056017399534,Strong,Low,Extreme
4.939217592124532,264.5133309335023,-87.3952845294843,-140.27948142292695,1617433329754.4285,3.036927168022049,Light,Low,Minor
6.112743730460196,422.6459304075535,-68.53885599278544,-170.10532986142647,93135574042470.47,2.9733623855953173,Moderate,Low,Moderate
7.2181137533710675,56.72083615791221,26.836513296938662,-81.4696142521144,4238094439313084.0,9.584123686279048,Major,Medium,Severe
5.181777614275764,478.4968857204095,12.089355824410603,-83.03548353800245,3738233468461.404,2.368859007886643,Light,Low,Minor
8.830692496325764,652.8641293854666,9.617321009470942,114.95475444490728,1.111830912052481e+18,3.4560765888404443,Strong,Low,Extreme
8.774683769652668,403.39001184519634,-84.26578274491318,75.84020853942064,9.162746143500596e+17,4.368867802342285,Strong,Low,Extreme
4.510693774952185,89.15461034041199,-5.525460655198728,173.37939383952516,368163442693.8284,4.777178194696599,Light,Low,Minor
5.983491035354312,407.62334770396023,76.43210721165514,76.14464411225464,59598667923720.94,2.9636377562704515,Light,Low,Moderate
4.805269858900618,536.6767019601521,-18.433463524083606,-29.428000827822757,1018368103762.4504,2.0742514917161285,Light,Low,Minor
4.709042966264805,285.08515906523905,22.486044561922142,71.61395794027806,730406197272.319,2.7889796687332824,Light,Low,Minor
3.2213216841271968,616.006585811086,50.36736161216584,179.80526418710474,4285312781.2348137,1.2979005557190457,Minor,Low,None
6.657386003879381,454.4293843967978,51.10655024553978,75.65107772251011,611053176135345.1,3.122989583091949,Moderate,Low,Severe
6.016074139373169,629.5749938841526,3.470414831148844,94.20528815291459,66697753916836.586,2.3976701951300203,Moderate,Low,Moderate
3.3088725074999363,436.8302125618887,64.43135017242054,157.81140546849338,5798407871.793228,1.5831559589608133,Minor,Low,None
4.671878785419668,92.77029243137214,-19.55194319452555,-139.085545927794,642418705782.2649,4.850506639965043,Light,Low,Minor
8.449595315799922,217.47450606252718,69.9647786612637,73.72234564118168,2.9812127757723437e+17,5.729698012845025,Strong,Low,Extreme
4.437371344001835,142.05466882846738,-46.759110048801844,126.29014486828163,285796572448.4782,3.723042710327275,Light,Low,None
3.8693692325473386,636.2697219040867,-39.56104674169721,163.5762960795215,40184063257.99317,1.5339794638031505,Minor,Low,None
5.936716561665378,532.5196470339504,-80.43828764417981,-104.05105570378822,50707808613092.9,2.5726369147770645,Light,Low,Moderate
8.913902724663604,473.8024598680942,53.20473057761092,1.41444278072791,1.4820200766696973e+18,4.095144538680747,Strong,Low,Extreme
4.452331629069002,211.37545742250356,-14.930057478113,64.99974515201345,300952145381.3339,3.0623880739337035,Light,Low,None
7.032813284435271,129.64729566309924,-48.75900949594817,-90.91161737951852,2234703589867991.5,6.176569837889838,Strong,Low,Severe
7.569717691972306,529.7593105042494,-48.277750029015664,36.17023077009867,1.4275013839358648e+16,3.28882211399009,Strong,Low,Extreme
4.425825263954398,332.4364041694767,72.25198942126198,-87.27163830072023,274623625282.04056,2.427392330957794,Light,Low,None
7.3692980916711575,158.82689695328975,60.10498808298664,-59.95547260860698,7144093625975094.0,5.847417441069781,Strong,Low,Severe
5.20669879631552,432.0187627375273,9.635559364293002,-21.053269256088583,4074254880661.6646,2.5050197276214887,Light,Low,Minor
6.793834983561477,29.19336264477793,20.89994407482979,10.508435548764112,978931887492464.6,12.573984855216757,Strong,Medium,Severe
6.801178264565368,228.9930076356492,-4.621397300947621,-18.22828621494577,1004077873627571.6,4.494413719742591,Moderate,Low,Severe
6.214648104448551,328.5213392192031,-19.50002228181441,-2.4496128763454976,132425663222170.83,3.4287415482399055,Moderate,Low,Moderate
3.54173862032645,104.42287554247469,74.78583861929965,-72.50804773621465,12960087404.716536,3.4659211876783527,Minor,Low,None
8.011814973535428,689.2734798359969,-67.38971336634563,-122.77256615185298,6.572376896115023e+16,3.0516528422062827,Strong,Low,Extreme
4.9246803898304155,147.15905784814035,-14.679577851078975,-162.9540081623378,1538227547682.0203,4.059612217221311,Light,Low,Minor
4.119111062399125,92.11683790024261,-27.978856562182436,-109.44765990299963,95206498633.6148,4.291745803141589,Light,Low,None
3.2446508493285835,143.27087684694058,-0.3328703547933003,29.49971094208189,4644898989.12098,2.710747154847884,Minor,Low,None
6.545357659129451,538.5737320786473,-7.626262581868488,103.00156120912766,414988907841898.5,2.8204006033925872,Moderate,Low,Severe
7.065386171053694,298.42845583101814,3.40011569719465,-119.07086492055797,2500801703914234.0,4.089929181229191,Strong,Low,Severe
3.099526973567137,396.22574188702407,-64.81458409914106,-140.92007120184655,2813782085.9064507,1.5571271478899633,Minor,Low,None
6.072558349795686,15.68540073346616,2.365470272389871,89.74452979773008,81065772334653.95,15.332885312217439,Strong,Low,Moderate
4.358974651187628,25.067484692746874,-46.36461350030204,-70.14300100657572,218002752372.287,8.706206508199214,Light,Low,None
6.871036742456699,312.6320593290843,-56.820357182125576,162.5397981218469,1278071391582776.2,3.886024329001851,Moderate,Low,Severe
4.046198574029948,571.8420149979348,-78.32984061848558,77.15446941973431,74011270762.48524,1.692034298223134,Light,Low,None
7.145626428614795,619.7819762165881,47.27746057610537,-62.36782299250889,3299435500580559.0,2.870257341474722,Strong,Low,Severe
5.3204120778032244,61.607890749352514,-13.060454245819201,-75.76461079426623,6034177994213.572,6.778398550922841,Moderate,Low,Minor
8.620379932420407,377.3158083686149,22.795862996116497,8.531419057671258,5.377369736035153e+17,4.4378631585673585,Strong,Low,Extreme
3.8251256648759595,639.34755070921,40.96680179485381,-151.5079194198446,34489626980.06951,1.5127849821489008,Minor,Low,None
5.046398106301551,272.1929553241226,32.276999756439636,-137.63645544769236,2342055376289.9395,3.0587435615344596,Light,Low,Minor
3.6808411274435344,580.8665161684296,-5.309870563857189,-116.69116272617069,20953746774.337513,1.5272456667878123,Minor,Low,None
8.548161709671376,94.4532624252059,-20.178264788688637,98.90049358964166,4.190275373025794e+17,8.795575234652578,Major,Medium,Extreme
8.264036120285887,654.8407482777912,-22.32721626468053,4.9886493368840945,1.5705587272411373e+17,3.2294187218519004,Strong,Low,Extreme
4.547649766290934,526.2448989543806,25.20878344741014,-176.19583580120053,418287271745.421,1.9824080879256292,Light,Low,Minor
6.959904276205075,658.9927405580443,-0.9370161104627925,62.465949889959234,1737226375005016.5,2.7112087116904737,Moderate,Low,Severe
7.903333201207295,473.955446253202,62.843804637931896,-27.47153568222106,4.5185573817178696e+16,3.630291785294178,Strong,Low,Extreme
6.331204869596774,255.01934846759949,67.44635717880817,3.906851386967247,198064802119364.75,3.9646038742083602,Moderate,Low,Moderate
6.177903470136039,656.788639594781,-59.29913195882668,-102.9181523713432,116642066484823.88,2.4106174834823646,Moderate,Low,Moderate
4.45111374540271,193.62117664011575,-65.47794272176938,18.641602221877292,299688872699.264,3.1988381365815934,Light,Low,None
3.558616606835395,233.18859292115104,23.47216668647991,172.49516631053592,13738044229.612589,2.3303843238330395,Minor,Low,None
8.38329454771996,490.8650841832165,-35.7793653487897,-153.5599112379259,2.371056055908012e+17,3.7838477612171477,Strong,Low,Extreme
8.402508342979983,535.956093368245,-86.65727062228221,-77.78973612080497,2.5337427234460266e+17,3.6294794846918093,Strong,Low,Extreme
6.798608743639607,650.6530352105585,69.95568048533192,-92.52086657010128,995206297409923.6,2.665295207875484,Moderate,Low,Severe
5.034178746292204,144.15688393029043,-49.15786189611451,-90.52224812957535,2245267651986.3813,4.19286557272276,Light,Low,Minor
5.095257447675966,558.8006266182375,77.27051730344564,-43.66571127646418,2772593313326.0957,2.1554486960228396,Light,Low,Minor
7.355734073221436,517.2436913244775,39.13820115808565,114.51952250790032,6817122684077249.0,3.234285985347926,Strong,Low,Severe
8.382661559715462,45.59239482126491,47.27762818406717,148.62912838717943,2.3658779659059437e+17,12.414685724102112,Major,High,Extreme
8.322518545590704,271.66897570593466,-53.73693075723112,-107.20256851476961,1.9221081420466006e+17,5.0493415557809165,Strong,Low,Extreme
7.679253275145744,198.6530544850089,-47.84500338897367,15.461977661320589,2.0839145777363256e+16,5.448429905577519,Strong,Low,Extreme
6.852189876925727,213.83880662346724,3.8281956883318315,49.28362997957291,1197525625119969.8,4.685825677465131,Moderate,Low,Severe
3.504839789970293,688.0798688087359,-59.022026523024806,7.85789077098417,11409318000.50348,1.336130090696857,Minor,Low,None
3.9697722845676826,450.3014120224696,-35.02229531705419,-23.732498089108958,56840570320.40422,1.8707421905682644,Minor,Low,None
8.391325131162475,502.6556342976562,-32.136753969395194,-110.88881789067437,2.437741757886312e+17,3.742788368631307,Strong,Low,Extreme
6.638574357957539,683.6557284831914,-61.26661201450246,-4.241030688274122,572613439553362.5,2.538961383599143,Moderate,Low,Severe
3.055182309699778,264.66404593788945,-53.06708998887107,-35.562662023921604,2414201217.1937423,1.8779743535080482,Minor,Low,None
3.6088292571961924,561.4862777485114,51.93933156148617,106.40281050081705,16339692748.212465,1.522988982173086,Minor,Low,None
6.981010614648335,304.73714334984226,-59.90474618149169,94.89756929867826,1868598181979598.2,3.999038657127398,Moderate,Low,Severe
3.030369503077312,608.8040365986709,-84.87766946809396,-131.76047476595855,2215920904.869021,1.2281653061803688,Minor,Low,None
3.964848308504992,127.27962137660093,23.28388967320892,-148.13314107729568,55882067137.5376,3.5143672156968537,Minor,Low,None
6.2924027361995165,663.4326377679314,85.67696149064099,146.93541956190109,173222421073347.3,2.442969780312965,Moderate,Low,Moderate
7.15137118615616,153.9214241792049,-30.381513367838153,12.78302002721918,3365555674438044.5,5.764209857600475,Strong,Low,Severe
6.911767557015603,229.02813437967114,-68.64197342467459,128.80833742173263,1471130960688469.8,4.567144018244982,Moderate,Low,Severe
4.3456158567633585,529.5783716406396,12.669718566155538,-159.0655965960956,208172704840.79037,1.888366176778731,Light,Low,None
7.273075328085215,276.2348439542193,73.14375799721631,9.545621947786884,5124045672639055.0,4.376015544936483,Strong,Low,Severe
4.4234945249808,426.13975235974624,51.131120369126194,14.193545247445087,272421755656.70932,2.142838642256738,Light,Low,None
4.952398188955606,311.7568772475305,22.052856314288874,129.852731715174,1692767387592.563,2.804836399406655,Light,Low,Minor
7.478948430708145,519.9165860257575,-33.28983061063211,-144.8604006373053,1.0433322840664782e+16,3.2799989338753823,Strong,Low,Severe
6.8977973942832875,160.603545405659,7.538431189719589,-93.43959707667265,1401832393493127.2,5.442931512956558,Moderate,Low,Severe
8.095340462965067,41.86213307857703,-73.57592856523404,-33.646207000675275,8.770224174456792e+16,12.511933902802387,Major,High,Extreme
6.94567735380206,210.6506488336733,32.210176370520585,131.7029311511792,1653925833450836.5,4.785564837505527,Moderate,Low,Severe
6.40985162001283,332.54175674303275,40.517283401577146,157.9979934254041,259882735835729.62,3.514996386553464,Moderate,Low,Moderate
3.562048606968555,118.44601648268232,83.70569212378538,177.38086305370604,13901859995.549725,3.272951816529272,Minor,Low,None
5.206294818356601,249.0033054698157,-43.1284754258871,165.30965512506776,4068574075887.9297,3.2993333825542077,Light,Low,Minor
4.591214206090353,280.5881297872044,-86.67784457225592,-177.8609678960324,486207114165.54626,2.740898216986363,Light,Low,Minor
4.463937860274502,41.11689873810321,8.20952359688711,-162.82499707660605,313261332126.63434,6.961582356179536,Light,Low,None
